   54964.0120452097       1.919814374784501E-005  1.409577582973042E-004
   54964.0324798579      -2.252385774492716E-005  1.409866276489385E-004
   54964.0529144060      -2.057657615395225E-004  1.408688406942705E-004
   54964.0733488541      -4.483198528091314E-004  1.409339641291673E-004
   54964.0937834022      -4.501848130253894E-004  1.408781856306146E-004
   54964.1346524981      -4.818644414061879E-004  1.409146143855845E-004
   54964.1550870461      -4.230511066821707E-004  1.409740706939756E-004
   54964.1755216941      -6.563202696044934E-004  1.410495094635908E-004
   54964.1959562419      -4.688487168396094E-004  1.409144979377796E-004
   54964.2163906898      -4.940201308787362E-004  1.409127415167221E-004
   54964.2572598854      -4.564512442623014E-004  1.409879667986950E-004
   54964.2776943331      -3.293218982620694E-004  1.409356817342897E-004
   54964.2981288808      -3.405557099575018E-004  1.409685685351935E-004
   54964.3185635285      -1.161028581653234E-005  1.409359146298995E-004
   54964.3389979761       3.198158761270609E-004  1.409069094224928E-004
   54964.3594325237      -1.409831328802458E-005  1.408534501760547E-004
   54964.3798670712       2.562134559691565E-005  1.409039400034676E-004
   54964.4003016188       4.823593337603960E-004  1.409192820017647E-004
   54964.4207361662       1.714773575247630E-004  1.409772633046269E-004
   54964.4411707137      -1.139539938752598E-004  1.409614555151101E-004
   54964.4616052611      -2.286154051907019E-004  1.409421154755111E-004
   54964.4820398085      -1.507318682425485E-006  1.410076173657738E-004
   54964.5024743558       3.375971462427074E-005  1.409424065950233E-004
   54964.5229088032      -1.637553738821351E-004  1.410859188105931E-004
   54964.5433434504      -1.283300891543604E-004  1.409999512186172E-004
   54964.5637779976       9.586959724972033E-006  1.410145945300848E-004
   54964.5842124447       2.371642498033566E-005  1.410303440956991E-004
   54964.6046469919       9.311937678613269E-005  1.409917901682896E-004
   54964.6250816390      -1.378980306978583E-004  1.410304023196015E-004
   54964.6455160861      -1.291976425397134E-004  1.409206308555049E-004
   54964.6659506331       2.500327921077794E-004  1.409722560490157E-004
   54964.6863852802      -6.006014871218213E-006  1.409397185915266E-004
   54964.7272542740       2.089037064156862E-005  1.409439495284384E-004
   54970.2854484526       1.828350781636345E-004  1.412202122416074E-004
   54970.3058829850       8.926822182098171E-005  1.411589412882564E-004
   54970.3263174175       1.214415920303136E-004  1.411511004693923E-004
   54970.3467520499       8.382456397404425E-005  1.411943511249333E-004
   54970.3671865823       5.816489785304135E-005  1.412387953704745E-004
   54970.3876211145       2.082731565427043E-004  1.412204548412009E-004
   54970.4080555467      -2.138068906895052E-004  1.411741959506998E-004
   54970.4284901788       1.228063858016437E-004  1.412166023596551E-004
   54970.4489247108      -6.379118317245691E-006  1.411802124206202E-004
   54970.4693591428       1.762714186077652E-004  1.412461606941351E-004
   54970.4897937747      -1.770363356192739E-004  1.411660446043560E-004
   54970.5102283067       5.990504444142175E-005  1.412110128650193E-004
   54970.5306627384       6.713490469056893E-005  1.412354960160020E-004
   54970.5510972701      -2.438762572298803E-005  1.412069565998149E-004
   54970.5715319018       2.447724738539048E-004  1.411985335419263E-004
   54970.5919664333      -5.777995341288422E-004  1.411349530404446E-004
   54970.6328354963      -7.011460461365804E-004  1.411655205892339E-004
   54970.6532700277      -9.786774428925948E-004  1.410995432037677E-004
   54970.6737044590      -5.612125541992752E-004  1.411507802379288E-004
   54970.6941389902      -5.345246466056386E-004  1.411613866921595E-004
   54970.7145736214      -1.010775032614264E-003  1.410594366389595E-004
   54970.7350081525      -6.686361881440561E-004  1.411300137127196E-004
   54970.7554425835      -3.700772857686552E-004  1.411534876493930E-004
   54970.7758772144       1.706824851839261E-004  1.411517118203681E-004
   54970.7963117454      -2.036656644502921E-004  1.410258220392750E-004
   54970.8167461761       1.275684161989865E-004  1.411365541977622E-004
   54970.8371807069      -1.466627487674010E-004  1.411510422454899E-004
   54970.8576153376      -6.069062558367033E-005  1.411051521063710E-004
   54970.8780498682      -1.848250002497442E-004  1.411337109305255E-004
   54970.8984842988      -3.642487130928185E-005  1.411395721367061E-004
   54970.9189189293       2.689088296543574E-004  1.412095087475392E-004
   54970.9393534597      -4.814926179086410E-004  1.411298099290610E-004
   54970.9597878899      -1.797549585421665E-004  1.412084219013600E-004
   54970.9802224202      -3.825443029428222E-004  1.412112651685966E-004
   54971.0006570505      -8.173291407465033E-005  1.411531674179295E-004
   54971.0210914805      -2.196713117911253E-004  1.412252583131535E-004
   54971.0415260106      -4.433189588178843E-004  1.411969809045275E-004
   54971.0619605406      -4.360290439193726E-004  1.411289559784917E-004
   54971.0823950705       1.347576310384291E-004  1.412107702654258E-004
   54971.1028296003       6.899400381388254E-005  1.411673158262263E-004
   54971.1232641301      -3.461390696668509E-005  1.411693536628122E-004
   54971.1436986598       1.923219663191311E-005  1.411196983780012E-004
   54971.1845677190       2.358831276063622E-004  1.412399598485236E-004
   54971.2050021485       8.981031755617153E-006  1.411860251068821E-004
   54971.2254367779       1.913286879373644E-005  1.410886456300248E-004
   54971.2458713073       3.903120868908871E-005  1.410817460975838E-004
   54971.2867403657       1.669449796048994E-005  1.412260443358367E-004
   54971.3071748948      -2.212192824883052E-004  1.411800959728153E-004
   54971.3276093239       1.228267890518442E-004  1.412409108389304E-004
   54971.3480438529       1.560434343819139E-004  1.412187857559972E-004
   54971.3684784818      -2.248705454277466E-004  1.411492081925625E-004
   54980.4822682129       2.993069188494957E-006  1.408687630624005E-004
   54980.5027026997      -2.663839299720250E-004  1.408505195729644E-004
   54980.5231371863      -1.100893333528807E-004  1.409147987612756E-004
   54980.5435717728      -8.599874977699429E-007  1.409577388893367E-004
   54980.5640061593       1.052947160062878E-004  1.409741871417805E-004
   54980.5844406456       3.069873214180951E-004  1.408686175026444E-004
   54980.6048752317       6.138713174475008E-005  1.408501896375172E-004
   54980.6253096179       1.107144239511637E-004  1.409767004735698E-004
   54980.6457441038       5.348318751543513E-004  1.407792049964398E-004
   54980.6661785896       4.431657276311451E-004  1.409292576970521E-004
   54980.6866130753       4.208458035792617E-005  1.409506549812046E-004
   54980.7274820464      -2.767027597894156E-005  1.409633380879562E-004
   54980.7479166318      -1.480014513653982E-004  1.409653177006397E-004
   54980.7683510170       2.133244223978537E-004  1.409186318348539E-004
   54980.7887855022      -1.111530021624674E-004  1.409321009642887E-004
   54980.8092199872      -1.165848931823366E-004  1.410373891878962E-004
   54980.8296544721      -1.983793856943361E-004  1.410239782823639E-004
   54980.8500889568      -6.270588428497481E-004  1.408484138084923E-004
   54980.8705234416      -6.510848836444039E-004  1.409467733877075E-004
   54980.8909578261      -7.936404128373598E-004  1.409584084642150E-004
   54980.9113924105      -4.512734376868055E-004  1.409529451213678E-004
   54980.9318268948      -1.138733900473254E-003  1.409399320791690E-004
   54980.9522613790      -1.159266163690997E-003  1.410104994489454E-004
   54980.9726958630      -1.240293050507879E-003  1.409818726969046E-004
   54980.9931303471      -1.061414637163693E-003  1.410331776589519E-004
   54981.0135648309      -1.082428865548657E-003  1.410052787056919E-004
   54981.0339992146      -9.682939691411097E-004  1.410335367063504E-004
   54981.0544337982      -9.854440983165791E-004  1.410032893890246E-004
   54981.0748682817      -2.579989569618801E-004  1.410176512849637E-004
   54981.0953026651      -3.084544336138251E-004  1.410628621452206E-004
   54981.1361717314       8.513726083725359E-005  1.410932550223025E-004
   54981.1770405973      -3.657153776404076E-005  1.411346716249161E-004
   54981.1974751801      -1.496610089696260E-004  1.409703734761696E-004
   54981.2179095627       2.020427583082629E-005  1.410809891868518E-004
   54981.2383440452      -1.515905840165921E-004  1.410281606993570E-004
   54981.2587786276      -4.585791876983158E-004  1.410076658856925E-004
   54981.2792131099      -1.896509681279523E-004  1.410777383522981E-004
   54981.2996474921      -5.300035897930488E-004  1.411013578487276E-004
   54981.3200819741      -3.063323692483744E-004  1.410768067698588E-004
   54981.3405165561      -5.114055091590686E-004  1.410499946627779E-004
   54981.3609509379      -6.087682162229102E-004  1.410463362609069E-004
   54981.3813854195      -3.991334337496433E-004  1.411371170288192E-004
   54981.4018200011      -3.290949513535812E-004  1.410621828663586E-004
   54981.4222543826       2.145690880150930E-005  1.410711105314018E-004
   54981.4426888639       5.841999278621834E-005  1.411422504362191E-004
   54981.4631233452       1.307258586420446E-004  1.411528374824823E-004
   54981.4835578262       2.584628697366309E-004  1.411353217918268E-004
   54981.5039923071      -1.835372042984229E-004  1.411094024512503E-004
   54981.5244267880       2.653721298391254E-004  1.411451034074394E-004
   54981.5448611687       8.807086947970610E-005  1.410994946838490E-004
   54981.5652957494       1.466361016697615E-004  1.410378355711484E-004
   54981.5857302298      -5.024130460618004E-005  1.410269088854542E-004
   54981.6061646102       1.550238371412771E-004  1.410910328100255E-004
   54981.6265991904       2.914114988119554E-004  1.411394750968687E-004
   54981.6470336705       3.210213126325634E-005  1.411375440041039E-004
   54981.6674680505      -1.074834379178879E-004  1.410633376404240E-004
   54981.6879025305      -1.235765520195553E-004  1.410537015845676E-004
   54983.3022259482       1.068311816203593E-004  1.410070254227655E-004
   54983.3635293573      -1.533256502342928E-004  1.410279763236659E-004
   54983.3839637268      -7.409916630929381E-005  1.410668601865226E-004
   54983.4043981961      -2.293417097561923E-004  1.410447253996056E-004
   54983.4248326653       1.760186002017772E-004  1.410615521074154E-004
   54983.4452671344      -1.746424362996102E-004  1.410855985791296E-004
   54983.4657016033      -8.122438735491677E-005  1.410377191233435E-004
   54983.4861360721      -1.139524031995576E-004  1.410589611437561E-004
   54983.5065704407      -7.546881296016661E-005  1.409542066392544E-004
   54983.5270050093       1.502160623416682E-004  1.410143034105725E-004
   54983.5474394777       7.657014303874554E-005  1.410813191222991E-004
   54983.5883084142       4.830039972225642E-005  1.410523624348111E-004
   54983.6087428822      -1.107735749904526E-004  1.409860162979627E-004
   54983.6291772501      -5.707804174934772E-004  1.410200384649644E-004
   54983.6496117178      -7.923990569912442E-004  1.409966130482097E-004
   54983.6700462855      -9.855862241360258E-004  1.410219695577292E-004
   54983.6904806530      -7.810451320632295E-004  1.410209409354525E-004
   54983.7109151204      -9.430627263499192E-004  1.410607660847322E-004
   54983.7313496876      -1.095543812717481E-003  1.409510334365705E-004
   54983.7517841546      -7.362246812896434E-004  1.410208827115500E-004
   54983.7722185217      -4.609631315511953E-004  1.410476268907447E-004
   54983.7926529885      -3.107769564109075E-004  1.409524793301482E-004
   54983.8130875552      -5.585671871921605E-005  1.409716252900724E-004
   54983.8335219218      -2.298576878564385E-004  1.410856470990483E-004
   54983.8539563882       1.235833289474630E-004  1.409419990277062E-004
   54983.8743909546      -1.076957749622798E-004  1.410088012517904E-004
   54983.8948253208       2.159789525379985E-005  1.410003976018693E-004
   54983.9152597868       2.454747627009812E-004  1.410641430710746E-004
   54983.9356942527      -3.284778335999050E-006  1.409401358628276E-004
   54983.9561287185       9.714997036813777E-005  1.409483842490088E-004
   54983.9765631842       5.295924241233152E-005  1.409108783518435E-004
   54984.0174321151      -2.692993399944221E-005  1.410038522200817E-004
   54984.0378665804       1.455393865279486E-004  1.409809702264166E-004
   54984.0583010455       2.489161527750028E-004  1.409454342379511E-004
   54984.0787355105       9.704422016265646E-005  1.410164868069146E-004
   54984.0991700754      -1.080245755358256E-004  1.409258127828235E-004
   54986.2856566301       1.702440104522918E-004  1.411087619883232E-004
   54986.3060910799      -1.625072387212434E-004  1.410749339009965E-004
   54986.3265254297      -1.501824335733426E-004  1.410866757213250E-004
   54986.3469598796      -1.445902984538172E-004  1.411001157388086E-004
   54986.3878287785      -3.780140167475299E-005  1.411017363040936E-004
   54986.4082632277      -6.230517989114226E-005  1.410420471000927E-004
   54986.4286977770       1.365534926849321E-004  1.410715666186377E-004
   54986.4491322259       9.355930462362494E-006  1.410729834002642E-004
   54986.4695665748      -1.333975799785447E-004  1.410295871849671E-004
   54986.4900010235       2.338083455264428E-004  1.411282864036134E-004
   54986.5104355719      -7.103394158314291E-005  1.411268308060520E-004
   54986.5308699204      -5.365939398349617E-005  1.411356323193066E-004
   54986.5513043688       1.474016412730261E-004  1.410597277584718E-004
   54986.5717389168      -4.695665333768195E-004  1.410543614554621E-004
   54986.5921732647      -1.011944403600085E-003  1.410263557583808E-004
   54986.6126077127      -1.306215793179799E-003  1.409636195034848E-004
   54986.6330421605      -1.423674529022367E-003  1.409992234198364E-004
   54986.6739110552      -1.394736265746377E-003  1.409844636605639E-004
   54986.7147799498      -1.329643116170232E-003  1.409078992288346E-004
   54986.7352143968      -5.336931977234505E-004  1.409605239326709E-004
   54986.7556488436       2.447011860586823E-004  1.410465012286305E-004
   54986.7760831902      -1.414594494372201E-004  1.410998828431987E-004
   54986.7965177368       2.285082011499462E-005  1.410447642155406E-004
   54986.8373865294       1.418755996827059E-004  1.410471222835901E-004
   54986.8578209755       1.124243540817638E-004  1.410390970890349E-004
   54986.8782555214       1.044775178564716E-004  1.409714603223488E-004
   54986.8986898673      -1.653980486945317E-004  1.409864141612962E-004
   54986.9191243129       1.274412408984738E-004  1.409187288746913E-004
   54986.9395588586      -1.442436391663193E-006  1.409820958885307E-004
   54986.9599933040      -1.163405874059498E-004  1.410306061032601E-004
   54986.9804276492       2.638174679472360E-004  1.410219695577292E-004
   54987.0008620941       5.928284092981961E-005  1.409453663100649E-004
   54987.0212966390      -6.578721306582658E-005  1.409861521537351E-004
   54987.0417309840      -9.266504220040161E-005  1.409831439187749E-004
   54991.2512227683      -6.469339475678737E-006  1.410145460101661E-004
   54991.2716571811      -6.341634637863081E-006  1.409608926840531E-004
   54991.2920915934       1.957543572592702E-004  1.410123820217915E-004
   54991.3125260058      -5.052187830112409E-005  1.409519164990911E-004
   54991.3329604179      -3.821381980304572E-004  1.410132359723608E-004
   54991.3533948300      -2.255101025177009E-004  1.409473556267321E-004
   54991.3738291419      -1.586676191218661E-004  1.409347016319317E-004
   54991.3942636536       7.491683586580145E-005  1.409057352404600E-004
   54991.4146980650       3.655975116645394E-005  1.408779042150861E-004
   54991.4351323764      -1.164003041628225E-004  1.409592818227518E-004
